Date,ATW,BOA,CDM,CIH,CSR,GAZ,HPS,IAM,LBV,LHF,LSE,MNG,SID,TQM,WAA
2025-03-07,0.6666666666666666,0.2333333333333333,0.7533333333333333,0.5666666666666667,0.44,0.6466666666666667,0.37333333333333335,0.6666666666666666,0.0666666666666666,0.17333333333333328,0.1933333333333333,0.9666666666666667,0.9666666666666666,0.8666666666666667,0.42
2025-03-14,0.7,0.24666666666666662,0.74,0.5666666666666667,0.44,0.5933333333333333,0.5266666666666666,0.6466666666666667,0.0666666666666666,0.20666666666666664,0.16666666666666666,0.9666666666666667,0.9666666666666666,0.8533333333333334,0.3133333333333333
2025-03-21,0.76,0.1933333333333333,0.7333333333333334,0.45999999999999996,0.4333333333333333,0.6,0.33999999999999997,0.5733333333333334,0.1333333333333333,0.1333333333333333,0.2733333333333333,0.9666666666666667,0.9666666666666666,0.8666666666666667,0.5666666666666667
2025-03-28,0.7533333333333333,0.21999999999999997,0.7133333333333334,0.29333333333333333,0.5666666666666667,0.3666666666666667,0.42,0.7333333333333333,0.1333333333333333,0.15999999999999992,0.30666666666666664,0.9666666666666667,0.9666666666666666,0.8666666666666667,0.5333333333333333
2025-04-04,0.7466666666666667,0.1733333333333333,0.7,0.48,0.5333333333333333,0.5066666666666666,0.24666666666666665,0.7133333333333333,0.1066666666666666,0.1933333333333333,0.2799999999999999,0.98,0.9533333333333333,0.8666666666666667,0.52
2025-04-11,0.7333333333333334,0.1733333333333333,0.6866666666666666,0.43333333333333335,0.5933333333333333,0.49333333333333335,0.32666666666666666,0.7533333333333333,0.17333333333333328,0.15333333333333327,0.5133333333333333,0.9666666666666667,0.9666666666666666,0.8266666666666667,0.2066666666666666
2025-04-18,0.72,0.24000000000000002,0.7133333333333334,0.37999999999999995,0.6133333333333333,0.44,0.22999999999999995,0.7133333333333333,0.16999999999999996,0.17999999999999997,0.31333333333333335,0.9199999999999999,1.0,0.88,0.48666666666666664
2025-04-25,0.72,0.3733333333333333,0.5733333333333334,0.33333333333333337,0.7333333333333334,0.32666666666666666,0.1866666666666666,0.7333333333333333,0.1066666666666666,0.1933333333333333,0.36,0.9333333333333332,1.0,0.8666666666666667,0.5599999999999999
2025-05-02,0.6933333333333334,0.5266666666666666,0.5266666666666666,0.26666666666666666,0.7466666666666667,0.3733333333333333,0.1333333333333333,0.6133333333333333,0.20666666666666667,0.15333333333333327,0.3333333333333333,0.9199999999999999,1.0,0.88,0.6266666666666667
2025-05-09,0.6733333333333335,0.54,0.48666666666666664,0.26666666666666666,0.7333333333333334,0.22666666666666666,0.1333333333333333,0.6266666666666666,0.4066666666666666,0.17999999999999994,0.30666666666666664,0.9199999999999999,0.9866666666666667,0.8933333333333333,0.62
2025-05-16,0.6733333333333335,0.66,0.5399999999999999,0.17999999999999997,0.7,0.20666666666666664,0.1733333333333333,0.6133333333333333,0.45999999999999996,0.13999999999999996,0.32666666666666666,0.8999999999999999,1.0,0.9,0.5266666666666666
2025-05-23,0.6933333333333334,0.6599999999999999,0.5399999999999999,0.21333333333333332,0.6066666666666667,0.21333333333333332,0.14666666666666664,0.6466666666666667,0.5,0.1733333333333333,0.2799999999999999,0.8666666666666667,0.9866666666666667,0.9466666666666665,0.5266666666666666
2025-05-30,0.6400000000000001,0.68,0.5733333333333333,0.21333333333333332,0.58,0.30666666666666664,0.10666666666666662,0.5133333333333333,0.42,0.21333333333333332,0.2733333333333333,0.8666666666666667,0.9866666666666667,0.9466666666666665,0.6799999999999999
2025-06-06,0.6333333333333333,0.8133333333333334,0.5466666666666666,0.19999999999999996,0.6133333333333333,0.24666666666666667,0.2533333333333333,0.5066666666666666,0.42,0.18666666666666665,0.18666666666666665,0.8533333333333334,0.9866666666666667,0.9466666666666665,0.6066666666666666
2025-06-13,0.6533333333333333,0.8133333333333334,0.5599999999999999,0.2866666666666667,0.5800000000000001,0.31333333333333335,0.1533333333333333,0.5399999999999999,0.4,0.16666666666666663,0.2066666666666666,0.8866666666666666,0.9866666666666667,0.9133333333333333,0.54
2025-06-20,0.6133333333333333,0.8266666666666667,0.5133333333333333,0.3466666666666666,0.5733333333333334,0.32666666666666666,0.1666666666666666,0.5666666666666667,0.29333333333333333,0.24666666666666665,0.09999999999999994,0.8599999999999999,0.9733333333333334,0.9133333333333333,0.6799999999999999
2025-06-30,0.5333333333333333,0.8400000000000001,0.5,0.2866666666666666,0.5800000000000001,0.36666666666666664,0.26666666666666666,0.5333333333333333,0.23333333333333328,0.24,0.2466666666666666,0.8533333333333334,0.9866666666666667,0.9199999999999999,0.6133333333333333
2025-07-04,0.5533333333333332,0.8400000000000001,0.4666666666666667,0.1533333333333333,0.6266666666666667,0.21333333333333332,0.30666666666666664,0.5866666666666667,0.15333333333333327,0.32,0.3533333333333333,0.8599999999999999,0.9733333333333334,0.9,0.6933333333333334
2025-07-11,0.5666666666666667,0.8,0.3933333333333333,0.1533333333333333,0.7533333333333334,0.37999999999999995,0.2733333333333333,0.5599999999999999,0.15333333333333327,0.26,0.36666666666666664,0.8466666666666666,0.9733333333333334,0.9,0.62
2025-07-18,0.62,0.8400000000000001,0.33999999999999997,0.11999999999999995,0.74,0.3466666666666667,0.26,0.6000000000000001,0.19999999999999996,0.25333333333333335,0.4066666666666666,0.8733333333333333,0.9600000000000001,0.9,0.5399999999999999
2025-07-25,0.6599999999999999,0.8400000000000001,0.3466666666666666,0.16666666666666666,0.5066666666666667,0.32666666666666666,0.2866666666666667,0.7066666666666667,0.1933333333333333,0.23333333333333334,0.41999999999999993,0.8866666666666666,0.9733333333333334,0.9,0.5533333333333333
2025-08-01,0.6799999999999999,0.8400000000000001,0.30666666666666664,0.17333333333333328,0.6266666666666667,0.3,0.30000000000000004,0.6799999999999999,0.18666666666666662,0.3,0.37999999999999995,0.8866666666666666,0.9733333333333334,0.9,0.4666666666666667
2025-08-08,0.76,0.8400000000000001,0.42,0.11333333333333329,0.5733333333333334,0.30666666666666664,0.30666666666666664,0.6799999999999999,0.1666666666666666,0.25333333333333335,0.3933333333333333,0.9133333333333332,0.9600000000000001,0.8466666666666667,0.4666666666666667
2025-08-15,0.72,0.8400000000000001,0.3533333333333333,0.11333333333333329,0.64,0.3,0.3,0.6533333333333333,0.1666666666666666,0.26666666666666666,0.5266666666666666,0.8400000000000001,0.8800000000000001,0.7999999999999999,0.6
2025-08-22,0.7466666666666667,0.8066666666666666,0.37333333333333335,0.1533333333333333,0.6266666666666667,0.3466666666666667,0.38,0.6933333333333334,0.23999999999999996,0.33999999999999997,0.37999999999999995,0.8533333333333334,0.8200000000000001,0.7799999999999999,0.45999999999999996
2025-08-29,0.8200000000000001,0.7533333333333334,0.3533333333333333,0.11999999999999994,0.5866666666666667,0.34,0.23333333333333334,0.6399999999999999,0.1933333333333333,0.4066666666666666,0.54,0.8533333333333334,0.92,0.7599999999999999,0.48
2025-09-08,0.7933333333333333,0.6533333333333333,0.31999999999999995,0.18666666666666665,0.5066666666666666,0.36,0.17999999999999994,0.6866666666666666,0.23999999999999996,0.37999999999999995,0.62,0.8933333333333333,0.92,0.7599999999999999,0.49999999999999994
2025-09-12,0.76,0.6866666666666668,0.39999999999999997,0.07999999999999993,0.45999999999999996,0.4,0.22666666666666663,0.6866666666666666,0.32666666666666666,0.37999999999999995,0.5733333333333333,0.9266666666666665,0.9333333333333333,0.7266666666666667,0.4333333333333333
2025-09-19,0.74,0.78,0.30000000000000004,0.09999999999999994,0.5533333333333333,0.3133333333333333,0.1933333333333333,0.6733333333333333,0.35333333333333333,0.3533333333333333,0.6733333333333333,0.9066666666666665,0.9266666666666667,0.7066666666666667,0.42666666666666664
2025-09-26,0.74,0.7666666666666666,0.36,0.32666666666666666,0.33333333333333337,0.4266666666666667,0.07999999999999993,0.54,0.4066666666666667,0.44666666666666666,0.7933333333333332,0.8933333333333332,0.8600000000000001,0.6666666666666666,0.36
2025-10-03,0.7733333333333333,0.72,0.4133333333333333,0.30666666666666664,0.3133333333333333,0.27999999999999997,0.07999999999999993,0.5866666666666667,0.3666666666666667,0.44666666666666666,0.74,0.9133333333333332,0.8733333333333334,0.6933333333333334,0.49333333333333335
2025-10-10,0.7533333333333334,0.72,0.42666666666666664,0.2733333333333333,0.3133333333333333,0.29333333333333333,0.09333333333333328,0.5933333333333333,0.3466666666666667,0.4,0.72,0.8933333333333332,0.9266666666666667,0.72,0.5266666666666667
2025-10-17,0.7666666666666666,0.7066666666666667,0.48,0.30666666666666664,0.2533333333333333,0.3333333333333333,0.1066666666666666,0.5466666666666666,0.41333333333333333,0.38,0.7466666666666666,0.9133333333333332,0.9133333333333333,0.62,0.5133333333333334
2025-10-24,0.8066666666666666,0.7333333333333333,0.5333333333333333,0.32,0.27999999999999997,0.2733333333333333,0.11333333333333329,0.6066666666666667,0.33999999999999997,0.43333333333333335,0.78,0.8999999999999999,0.9,0.6466666666666666,0.3333333333333333
2025-10-31,0.8,0.5933333333333333,0.5666666666666667,0.1933333333333333,0.24666666666666667,0.36666666666666664,0.1266666666666666,0.6266666666666667,0.29333333333333333,0.46666666666666656,0.76,0.9533333333333333,0.9266666666666667,0.5866666666666667,0.49333333333333335
2025-11-07,0.8,0.6266666666666667,0.36666666666666664,0.2866666666666666,0.2666666666666666,0.4533333333333333,0.1666666666666666,0.6,0.2866666666666666,0.44666666666666666,0.78,0.9533333333333333,0.9333333333333333,0.52,0.5133333333333333
2025-11-14,0.7866666666666667,0.56,0.3133333333333333,0.41333333333333333,0.3,0.5,0.18666666666666662,0.7066666666666667,0.2866666666666666,0.26666666666666666,0.82,0.9466666666666665,0.8066666666666666,0.4666666666666666,0.6399999999999999
2025-11-21,0.7200000000000001,0.56,0.3333333333333333,0.3866666666666667,0.26666666666666666,0.5800000000000001,0.2066666666666666,0.7733333333333333,0.2733333333333333,0.3466666666666667,0.8333333333333333,0.9333333333333332,0.7,0.4666666666666666,0.62
2025-11-28,0.7866666666666667,0.6199999999999999,0.3733333333333333,0.29999999999999993,0.2333333333333333,0.41333333333333333,0.3866666666666667,0.7733333333333333,0.3133333333333333,0.26666666666666666,0.7666666666666666,0.9666666666666666,0.6933333333333334,0.4666666666666666,0.64
2025-12-05,0.7,0.5866666666666667,0.34,0.36666666666666664,0.19999999999999996,0.5866666666666667,0.31333333333333335,0.68,0.4666666666666667,0.3133333333333333,0.7666666666666666,0.9666666666666666,0.6333333333333333,0.4666666666666666,0.6133333333333333
