Date,ATW,BOA,CDM,CIH,CSR,GAZ,HPS,IAM,LBV,LHF,LSE,MNG,SID,TQM,WAA
2025-04-18,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.4,0.2,0.5333333333333333,0.4666666666666667,0.7333333333333333,0.6,0.26666666666666666,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-04-25,0.13333333333333333,0.3333333333333333,0.7333333333333333,0.4,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.6,0.2,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-05-02,0.13333333333333333,0.4,0.7333333333333333,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.6,0.2,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-05-09,0.13333333333333333,0.4,0.7333333333333333,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.6,0.2,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-05-16,0.13333333333333333,0.4,0.7333333333333333,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.6,0.2,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-05-23,0.13333333333333333,0.4,0.7333333333333333,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.6,0.2,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-05-30,0.2,0.4,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.4666666666666667,0.7333333333333333,0.6,0.13333333333333333,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-06-06,0.2,0.6,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.4666666666666667,0.4,0.7333333333333333,0.5333333333333333,0.13333333333333333,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-06-13,0.2,0.6,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.4666666666666667,0.4,0.7333333333333333,0.5333333333333333,0.13333333333333333,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-06-20,0.2,0.6,0.7333333333333333,0.26666666666666666,0.3333333333333333,0.4666666666666667,0.4,0.6666666666666666,0.5333333333333333,0.13333333333333333,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-06-30,0.2,0.6,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.4,0.4666666666666667,0.7333333333333333,0.5333333333333333,0.13333333333333333,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-07-04,0.2,0.6,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.4,0.4666666666666667,0.7333333333333333,0.5333333333333333,0.13333333333333333,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-07-11,0.2,0.6,0.5333333333333333,0.26666666666666666,0.3333333333333333,0.4666666666666667,0.4,0.7333333333333333,0.6666666666666666,0.13333333333333333,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-07-18,0.2,0.6,0.5333333333333333,0.26666666666666666,0.3333333333333333,0.4666666666666667,0.4,0.7333333333333333,0.6666666666666666,0.13333333333333333,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-07-25,0.2,0.6,0.5333333333333333,0.26666666666666666,0.4,0.4666666666666667,0.3333333333333333,0.7333333333333333,0.6666666666666666,0.13333333333333333,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-08-01,0.2,0.6,0.5333333333333333,0.26666666666666666,0.4,0.4666666666666667,0.3333333333333333,0.7333333333333333,0.6666666666666666,0.13333333333333333,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-08-08,0.2,0.5333333333333333,0.6666666666666666,0.26666666666666666,0.4,0.4666666666666667,0.3333333333333333,0.7333333333333333,0.6,0.13333333333333333,0.06666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-08-15,0.2,0.5333333333333333,0.6666666666666666,0.26666666666666666,0.4,0.4666666666666667,0.3333333333333333,0.7333333333333333,0.6,0.06666666666666667,0.13333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-08-22,0.13333333333333333,0.5333333333333333,0.6666666666666666,0.26666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.7333333333333333,0.6,0.06666666666666667,0.2,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-08-29,0.13333333333333333,0.5333333333333333,0.6666666666666666,0.26666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.7333333333333333,0.6,0.06666666666666667,0.2,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-09-08,0.13333333333333333,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.7333333333333333,0.6666666666666666,0.06666666666666667,0.2,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-09-12,0.13333333333333333,0.6,0.5333333333333333,0.26666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.7333333333333333,0.6666666666666666,0.06666666666666667,0.2,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-09-19,0.13333333333333333,0.6,0.5333333333333333,0.26666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.7333333333333333,0.6666666666666666,0.06666666666666667,0.2,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-09-26,0.13333333333333333,0.6,0.5333333333333333,0.2,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.7333333333333333,0.6666666666666666,0.06666666666666667,0.4,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-10-03,0.13333333333333333,0.6,0.4666666666666667,0.2,0.4,0.3333333333333333,0.26666666666666666,0.7333333333333333,0.6666666666666666,0.06666666666666667,0.5333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-10-10,0.06666666666666667,0.6,0.4666666666666667,0.2,0.4,0.3333333333333333,0.26666666666666666,0.7333333333333333,0.6666666666666666,0.13333333333333333,0.5333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-10-17,0.06666666666666667,0.6666666666666666,0.4,0.2,0.4666666666666667,0.3333333333333333,0.26666666666666666,0.7333333333333333,0.6,0.13333333333333333,0.5333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-10-24,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.2,0.4666666666666667,0.4,0.3333333333333333,0.6666666666666666,0.6,0.06666666666666667,0.5333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-10-31,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.2,0.4666666666666667,0.3333333333333333,0.4,0.6666666666666666,0.6,0.06666666666666667,0.5333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-11-07,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.2,0.5333333333333333,0.4,0.3333333333333333,0.6666666666666666,0.6,0.06666666666666667,0.4666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-11-14,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.2,0.5333333333333333,0.3333333333333333,0.4,0.6666666666666666,0.6,0.06666666666666667,0.4666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-11-21,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.2,0.5333333333333333,0.3333333333333333,0.4,0.6666666666666666,0.6,0.06666666666666667,0.4666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-11-28,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.2,0.5333333333333333,0.3333333333333333,0.4,0.6666666666666666,0.6,0.06666666666666667,0.4666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
2025-12-05,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.2,0.5333333333333333,0.4,0.3333333333333333,0.6666666666666666,0.6,0.06666666666666667,0.4666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.8
