Date,ATW,BOA,CDM,CIH,CSR,GAZ,HPS,IAM,LBV,LHF,LSE,MNG,SID,TQM,WAA
2024-06-14,0.062422627700214534,0.08171725504142019,0.09807615542056228,0.12055368010450539,0.08671666950138394,0.11450084478729544,0.10394529486027959,0.07612777730844239,0.2291141004617306,0.12100252384401797,0.06248499812538599,0.4890014745184771,0.3351032169473411,0.21935540282673902,0.135479402088467
2024-06-21,0.05123387835432677,0.08630687388849097,0.09806953516005248,0.12098833257533345,0.07859808332423066,0.11450437942203315,0.1059288397679068,0.07723074187338498,0.2153954279150371,0.12164158857192402,0.0644940654783774,0.4861567167546897,0.32890971234753685,0.21830925600086454,0.14983567187369973
2024-06-28,0.05428842304816302,0.0924396248097692,0.18288685955798323,0.1296863996508175,0.09165670718897101,0.13369759158137737,0.10684485192129642,0.1172194738864904,0.24337050029843668,0.11664811854825517,0.1573529460058193,0.48283388426766594,0.32884187610964943,0.22698327590207185,0.16246277859899616
2024-07-05,0.06351851751854,0.09071981719769673,0.1788878074113237,0.10028761474085685,0.09286039859318562,0.16428336662088763,0.1275913575157261,0.11728259252530188,0.2439942916628719,0.11667017629461648,0.1943759331201668,0.4886637593893395,0.31447452102746604,0.22517898378564202,0.1967618902682652
2024-07-12,0.06777993605318597,0.09743887420751593,0.2664238762358047,0.10175148411021004,0.1091963083940049,0.1663038562832768,0.13114901567946582,0.14219222534894096,0.23465682909195457,0.128240467406303,0.20153468674952651,0.4764787042775468,0.30484019541309354,0.22630021315364107,0.1979542680796479
2024-07-19,0.06973004518480226,0.12638935054865943,0.27272684375638523,0.10072520302769923,0.11174530941838778,0.18040826551351738,0.12046867375102548,0.14083752280062212,0.2470532469769386,0.1107006306065243,0.20063784317381456,0.22172375359250984,0.2768136960580153,0.2136204063002978,0.19808286633259145
2024-07-26,0.07943049293184004,0.13175359355521846,0.27249921205162575,0.11508319158278933,0.11184370250353244,0.18165372112486386,0.15497410168492587,0.14134732404162412,0.23837016829169277,0.09937717899493341,0.20349190816287221,0.22062316543847657,0.19895164148510927,0.21362059860929844,0.19797066285259857
2024-08-02,0.0897774841192399,0.13222848648977695,0.27725334950007197,0.1166667869503581,0.11194278928135817,0.18417587740364827,0.15498870267500098,0.1469860819376663,0.23413926975853788,0.09851154969529717,0.20319193146333897,0.2029908609194354,0.19899419712700617,0.17496100948009316,0.1986926633988829
2024-08-09,0.10811805704798236,0.1338640221478072,0.284704088859644,0.12305221774935483,0.11729794054490057,0.1859820179760987,0.1563817369335786,0.14728298652965338,0.19575926370712618,0.0879523790944411,0.20184293256039817,0.2023965297874503,0.2066557828909383,0.1650290997993719,0.19874618643610825
2024-08-16,0.10479549557427219,0.13555753684001404,0.28455339547896524,0.12426036376334768,0.12257333238317589,0.19386489511332555,0.17226158084522075,0.14720402682650616,0.17319958348253478,0.09636920164024854,0.20352113403218536,0.1733100838718691,0.1925245754265769,0.14545578725026415,0.19727584588377212
2024-08-23,0.10406762731538137,0.13185577825513783,0.28448507731645156,0.12238110526318523,0.11981765484463283,0.2025354479872948,0.17061309194083277,0.16360107199527527,0.14008390246676436,0.09510961149428122,0.2035258837652387,0.16448739916846594,0.2041721568396452,0.15456444551623058,0.19264498607448843
2024-08-30,0.10273311255983433,0.13846019287562264,0.2933542259037872,0.12852960158811136,0.12418586401337359,0.20380331724179956,0.22940802604812605,0.16880692765927344,0.1433302888332643,0.11493050041073122,0.2035258837652387,0.1269687315922793,0.19398733865275114,0.14993791800353531,0.19246360466284224
2024-09-06,0.1053994628758891,0.13394955825520824,0.30775100499456626,0.13280226998842262,0.12472251440760437,0.20380331724179956,0.22961425704042154,0.18730608010178684,0.14406691105128844,0.11514002416645384,0.2059819043821499,0.12380393288689906,0.1870201614987838,0.15037814469530159,0.16551320292344668
2024-09-13,0.10400124100704461,0.13475413169468423,0.3179579910104697,0.13138172862310699,0.12907388428782454,0.20290859389907967,0.21652872615854235,0.17755096057308317,0.14848818717316514,0.12580322916519562,0.205465148162996,0.138593148877517,0.1858521914568605,0.15276069284111385,0.17089290369888485
2024-09-20,0.1076103628572765,0.1346698905885639,0.32531457484013715,0.14425224303770479,0.15774017551452793,0.2042421980796176,0.21395776629111657,0.19263230459943798,0.15360330927889213,0.13998535665363196,0.20450202035453852,0.1236351653208113,0.18611952940882157,0.1523762713647208,0.16762578052550392
2024-09-27,0.10740902951559635,0.1319139518105225,0.28418429483398494,0.14881465907900432,0.1438457323909399,0.17342985586155277,0.20825796847609204,0.1836570172988745,0.12700014346383437,0.1418341289922646,0.12710485425949386,0.13511538493299677,0.1896220161718729,0.2377158665692833,0.15520709189154905
2024-10-04,0.12556175729143448,0.13314849711790716,0.28687542848023984,0.1523171292009615,0.14435692148085666,0.13683680577179436,0.17576045647135005,0.1902880950251029,0.13109203175748935,0.14372422851827302,0.08553501307669242,0.13749177022805603,0.14526314619366523,0.2401773364716793,0.150057488908967
2024-10-11,0.12285428876757874,0.1275632088898817,0.20056138385747938,0.16925954336183452,0.15377616162224056,0.1320210038457836,0.19065930876644288,0.18162187927946175,0.13079364278416092,0.13343493278428406,0.05908274388660804,0.13961428517471797,0.15667114688928566,0.249331872218934,0.14337995677037313
2024-10-18,0.11974042702702539,0.10007099203886678,0.2675873542843791,0.1757171272050038,0.1494379696691972,0.11568152535606732,0.18807644499033913,0.17678440460666106,0.1521627861577492,0.12864748153408595,0.06866124146109241,0.13953870968698168,0.15124245214085025,0.2550321413623775,0.14561757121975766
2024-10-25,0.11341189389737101,0.08855405964767825,0.32481261322019833,0.16542825353083068,0.14941967930500075,0.11400765583184078,0.18955813671703273,0.18060362334497812,0.1708122436230167,0.12897447038246726,0.0671141546817632,0.12456304745463051,0.1504083701298989,0.25931303965905383,0.156924534449671
2024-11-01,0.10140348570533535,0.09131769548159349,0.3236983158777129,0.16279076307598564,0.1492940751105231,0.10975680803152828,0.18714658000914358,0.18118773880771358,0.16330478357191952,0.1355774256559613,0.06706175845700976,0.12236378105454251,0.20506195607831912,0.2662530841459492,0.1628785463391044
2024-11-08,0.11291948999054859,0.09119729484899768,0.3571893121628451,0.1608769755016635,0.1403187715899241,0.1018722418548673,0.188024440283022,0.19360202625148396,0.16281513810775863,0.1519695158646535,0.07706665262995337,0.14699345430008934,0.2719834615983217,0.2625121348712356,0.1739061895380559
2024-11-15,0.11424198189785972,0.105960907530223,0.3578514000446427,0.16000726639990406,0.13946693861378678,0.09923260108262029,0.18821018201684664,0.20770925957654557,0.16353200225959924,0.1708439717499244,0.08233900623077324,0.14831747761824723,0.2768412896187181,0.27743621039342503,0.1741513221369204
2024-11-22,0.11611049247074069,0.10738502072875461,0.3583444142051409,0.1591366751785934,0.14093707214517595,0.07385717394415448,0.1886615755075817,0.1894405789017574,0.16072833270467973,0.17082266379671848,0.07868490681639269,0.14858095197057178,0.2901311588643786,0.27632473614415326,0.17022744558792968
2024-11-29,0.11663667115970197,0.0926809102749304,0.3560946627328736,0.15312374002296597,0.13462441175931442,0.0742945537279575,0.12234052143036454,0.19150967649606415,0.17086467206070236,0.15116387185403976,0.07918461291574572,0.13592427993173745,0.2946839320935296,0.29843344116017895,0.19611998203345848
2024-12-06,0.1114430017252025,0.10017875804218074,0.35550297616082416,0.15050310718468352,0.13423771407721055,0.08172657266065171,0.11721888201401347,0.17751441791927958,0.17098448498305102,0.15295185903962855,0.0818068208929617,0.13644358315969668,0.2980697309346472,0.2985471919322002,0.2019804082376871
2024-12-13,0.11343562317070072,0.09916477338802046,0.34476969079025044,0.16320226126203838,0.1462038567718072,0.08459725217804766,0.12779427377429362,0.17772131801133748,0.17142186478563096,0.14149009597140308,0.08229559603599886,0.13138621350768853,0.30106331668622216,0.3003527723855573,0.18992378760441103
2024-12-20,0.10911996582798708,0.09744160633011449,0.3455735188258489,0.1436365836289738,0.11378404793414199,0.08399650467461187,0.13670977143727,0.14386125388094326,0.1611278366815881,0.13753668832261592,0.1016577706523235,0.13771718453220685,0.3047686759762237,0.3114258310966737,0.2065785386205053
2024-12-27,0.11341690046468879,0.09585682712433896,0.34592899376918457,0.1397597069520663,0.12011472568090603,0.0896603161823868,0.13069290842489725,0.1379285415340296,0.17045204044994508,0.13945030210413398,0.10668186589494284,0.12237480674918064,0.3040972243169934,0.2681104769997931,0.20720100890309862
2025-01-03,0.168577174944307,0.12404775754262108,0.34891016739630093,0.14794632607432048,0.14358108791599675,0.09508289397710812,0.2343158942421485,0.15953343818468527,0.1899306572840915,0.15781399645998048,0.10668186589494284,0.12803927927767922,0.3838951602893423,0.28831370155394503,0.2045929296947549
2025-01-10,0.1679210016059064,0.11680652980082994,0.37611669580820745,0.12356598703071307,0.13312167873081765,0.1007884472839331,0.2663688055515546,0.17708890801503735,0.18897791612282264,0.15581707099127404,0.13063819146534528,0.3290247887045703,0.3853076183844646,0.26481298746204696,0.2033382453073958
2025-01-17,0.16748468808850003,0.11973702160511586,0.31448065799674885,0.10395003744528496,0.16565755480718072,0.10317243096666749,0.27195532346002865,0.18975231676661916,0.15771025800848992,0.15167566984679381,0.12480967988357353,0.3292558950014086,0.4124663366148505,0.2644484597564942,0.20535309730644405
2025-01-24,0.17256454082701314,0.1415503167677505,0.27243185137631043,0.12994004152866429,0.16673896973653848,0.1033247028378103,0.2633463020475317,0.18469991936730001,0.13978897784138541,0.15562226021871556,0.1203240064635622,0.42419002460036553,0.4096939818288403,0.26406741038620263,0.21838365827780662
2025-01-31,0.17563899447148584,0.14145919534242526,0.28718369812941286,0.1831588580867313,0.17112418705615273,0.11782687198509693,0.2615185665894678,0.3522722482813766,0.13565265661330558,0.15810228409996302,0.12471610974456014,0.442850549104535,0.40352522588799206,0.264303626189565,0.21179322797944278
2025-02-07,0.16841381746447764,0.14138796670663517,0.24292131066342154,0.18369358790152987,0.1756557166907576,0.22527118407285482,0.27191302751815866,0.3578590810432949,0.13394085984582654,0.15171857103325778,0.11949236987973715,0.44100425493584583,0.4527558717681027,0.30457590650742544,0.20369165315374319
2025-02-14,0.1721380107228715,0.16502567054620318,0.24207000236197487,0.19338781211585326,0.18849046842879202,0.25520024180561,0.27309244641540165,0.3399201422063251,0.13390886520342005,0.12997395176680085,0.11313906444213977,0.4994032891992161,0.4513241534035048,0.2944150489263348,0.20386607972149953
2025-02-21,0.17543785884295487,0.16393950162788365,0.24064796216459244,0.1935813164940073,0.18633797280247005,0.264903097192759,0.32185761689479836,0.34892073167296134,0.21823638802000506,0.13766474568081258,0.11313906444213977,0.49674753968613755,0.48022403961044025,0.3248307864943636,0.20341919930946015
