Séance,Instrument,Ticker,Ouverture,Dernier Cours,+haut du jour,+bas du jour,Nombre de titres échangés,Volume des échanges,Nombre de contrats,Capitalisation,Cours ajusté
20/10/2025,SONASID,SID,2439.0,2449.0,2450.0,2439.0,625.0,1529326.0,27,9551100000.0,2449.0
17/10/2025,SONASID,SID,2350.0,2415.0,2415.0,2350.0,818.0,1970305.0,28,9418500000.0,2415.0
16/10/2025,SONASID,SID,2365.0,2380.0,2380.0,2365.0,35.0,83062.0,10,9282000000.0,2380.0
15/10/2025,SONASID,SID,2357.0,2350.0,2380.0,2314.0,198.0,465157.0,20,9165000000.0,2350.0
14/10/2025,SONASID,SID,2362.0,2380.0,2400.0,2357.0,3063.0,7335642.0,16,9282000000.0,2380.0
13/10/2025,SONASID,SID,2425.0,2425.0,2425.0,2357.0,3213.0,7722171.0,13,9457500000.0,2425.0
10/10/2025,SONASID,SID,2340.0,2425.0,2459.0,2340.0,2056.0,5001161.0,48,9457500000.0,2425.0
09/10/2025,SONASID,SID,2420.0,2390.0,2440.0,2385.0,1706.0,4074236.0,13,9321000000.0,2390.0
08/10/2025,SONASID,SID,2455.0,2400.0,2455.0,2400.0,438.0,1055465.0,17,9360000000.0,2400.0
07/10/2025,SONASID,SID,2401.0,2411.0,2439.0,2401.0,434.0,1052681.0,17,9402900000.0,2411.0
06/10/2025,SONASID,SID,2439.0,2382.0,2450.0,2382.0,675.0,1639580.0,33,9289800000.0,2382.0
03/10/2025,SONASID,SID,2350.0,2400.0,2446.0,2350.0,4825.0,11555687.0,69,9360000000.0,2400.0
02/10/2025,SONASID,SID,2320.0,2320.0,2350.0,2205.0,2415.0,5569242.0,66,9048000000.0,2320.0
01/10/2025,SONASID,SID,2340.0,2320.0,2400.0,2320.0,3497.0,8133131.0,55,9048000000.0,2320.0
30/09/2025,SONASID,SID,2300.0,2340.0,2400.0,2175.0,7413.0,17343979.0,113,9126000000.0,2340.0
29/09/2025,SONASID,SID,2400.0,2300.0,2450.0,2300.0,6315.0,14625878.0,83,8970000000.0,2300.0
26/09/2025,SONASID,SID,2446.0,2405.0,2447.0,2405.0,5592.0,13462242.0,69,9379500000.0,2405.0
25/09/2025,SONASID,SID,2505.0,2450.0,2505.0,2426.0,3350.0,8220979.0,34,9555000000.0,2450.0
24/09/2025,SONASID,SID,2599.0,2520.0,2599.0,2520.0,207.0,522904.0,31,9828000000.0,2520.0
23/09/2025,SONASID,SID,2589.0,2541.0,2589.0,2523.0,191.0,486715.0,26,9909900000.0,2541.0
22/09/2025,SONASID,SID,2679.0,2570.0,2679.0,2550.0,1085.0,2795209.0,52,10023000000.0,2570.0
19/09/2025,SONASID,SID,2705.0,2600.0,2744.0,2600.0,4892.0,13129150.0,222,10140000000.0,2600.0
18/09/2025,SONASID,SID,2550.0,2635.0,2640.0,2550.0,3550.0,9290754.0,68,10276500000.0,2635.0
17/09/2025,SONASID,SID,2505.0,2550.0,2550.0,2505.0,580.0,1478227.0,15,9945000000.0,2550.0
16/09/2025,SONASID,SID,2530.0,2522.0,2589.0,2510.0,5998.0,15073347.0,21,9835800000.0,2522.0
15/09/2025,SONASID,SID,2552.0,2526.0,2605.0,2526.0,620.0,1567446.0,21,9851400000.0,2526.0
12/09/2025,SONASID,SID,2595.0,2554.0,2610.0,2554.0,275.0,703762.0,9,9960600000.0,2554.0
11/09/2025,SONASID,SID,2551.0,2592.0,2595.0,2532.0,780.0,1989550.0,11,10108800000.0,2592.0
10/09/2025,SONASID,SID,2550.0,2551.0,2618.0,2534.0,212.0,540065.0,22,9948900000.0,2551.0
09/09/2025,SONASID,SID,2610.0,2550.0,2630.0,2550.0,967.0,2470956.0,32,9945000000.0,2550.0
08/09/2025,SONASID,SID,2561.0,2600.0,2625.0,2550.0,1358.0,3529766.0,21,10140000000.0,2600.0
04/09/2025,SONASID,SID,2619.0,2579.0,2621.0,2579.0,13.0,33898.0,7,10058100000.0,2579.0
03/09/2025,SONASID,SID,2618.0,2619.0,2624.0,2616.0,576.0,1508144.0,31,10214100000.0,2619.0
02/09/2025,SONASID,SID,2600.0,2618.0,2624.0,2550.0,479.0,1246920.0,24,10210200000.0,2618.0
01/09/2025,SONASID,SID,2600.0,2590.0,2600.0,2540.0,855.0,2210109.0,29,10101000000.0,2590.0
29/08/2025,SONASID,SID,2688.0,2600.0,2688.0,2600.0,1737.0,4532353.0,53,10140000000.0,2600.0
28/08/2025,SONASID,SID,2680.0,2649.0,2748.0,2649.0,2669.0,7175928.0,181,10331100000.0,2649.0
27/08/2025,SONASID,SID,2598.0,2650.0,2680.0,2598.0,6823.0,17807715.0,83,10335000000.0,2650.0
26/08/2025,SONASID,SID,2466.0,2600.0,2600.0,2466.0,3594.0,9079809.0,143,10140000000.0,2600.0
25/08/2025,SONASID,SID,2450.0,2465.0,2466.0,2450.0,350.0,861945.0,25,9613500000.0,2465.0
22/08/2025,SONASID,SID,2442.0,2499.0,2499.0,2441.0,2019.0,5040201.0,39,9746100000.0,2499.0
19/08/2025,SONASID,SID,2450.0,2442.0,2455.0,2442.0,97.0,237599.0,19,9523800000.0,2442.0
18/08/2025,SONASID,SID,2450.0,2445.0,2455.0,2445.0,49.0,119985.0,9,9535500000.0,2445.0
15/08/2025,SONASID,SID,2425.0,2452.0,2489.0,2425.0,608.0,1488183.0,31,9562800000.0,2452.0
13/08/2025,SONASID,SID,2455.0,2471.0,2490.0,2450.0,649.0,1601900.0,37,9636900000.0,2471.0
12/08/2025,SONASID,SID,2441.0,2455.0,2455.0,2430.0,161.0,394485.0,12,9574500000.0,2455.0
11/08/2025,SONASID,SID,2449.0,2455.0,2458.0,2409.0,683.0,1671359.0,27,9574500000.0,2455.0
08/08/2025,SONASID,SID,2455.0,2450.0,2455.0,2402.0,391.0,953684.0,27,9555000000.0,2450.0
07/08/2025,SONASID,SID,2405.0,2446.0,2458.0,2401.0,1043.0,2525708.0,29,9539400000.0,2446.0
06/08/2025,SONASID,SID,2430.0,2400.0,2439.0,2400.0,8094.0,19432484.0,85,9360000000.0,2400.0
05/08/2025,SONASID,SID,2430.0,2435.0,2440.0,2400.0,1101.0,2655434.0,73,9496500000.0,2435.0
04/08/2025,SONASID,SID,2430.0,2410.0,2480.0,2410.0,993.0,2406837.0,72,9399000000.0,2410.0
01/08/2025,SONASID,SID,2456.0,2480.0,2480.0,2430.0,1711.0,4220148.0,40,9672000000.0,2480.0
31/07/2025,SONASID,SID,2437.0,2450.0,2498.0,2420.0,1833.0,4468877.0,31,9555000000.0,2450.0
29/07/2025,SONASID,SID,2490.0,2450.0,2500.0,2450.0,2371.0,5887101.0,52,9555000000.0,2450.0
28/07/2025,SONASID,SID,2500.0,2400.0,2549.0,2400.0,523.0,1259693.0,35,9360000000.0,2400.0
25/07/2025,SONASID,SID,2490.0,2500.0,2510.0,2440.0,1665.0,4162031.0,32,9750000000.0,2500.0
24/07/2025,SONASID,SID,2523.0,2450.0,2523.0,2416.0,1008.0,2446976.0,17,9555000000.0,2450.0
23/07/2025,SONASID,SID,2500.0,2450.0,2570.0,2450.0,226.0,560430.0,18,9555000000.0,2450.0
22/07/2025,SONASID,SID,2450.0,2500.0,2500.0,2420.0,1350.0,3362810.0,46,9750000000.0,2500.0
21/07/2025,SONASID,SID,2420.0,2420.0,2420.0,2400.0,191.0,460446.0,14,9438000000.0,2420.0
18/07/2025,SONASID,SID,2400.0,2400.0,2439.0,2381.0,1628.0,3906156.0,37,9360000000.0,2400.0
17/07/2025,SONASID,SID,2401.0,2420.0,2420.0,2386.0,2180.0,5265002.0,44,9438000000.0,2420.0
16/07/2025,SONASID,SID,2460.0,2380.0,2460.0,2380.0,389.0,930813.0,38,9282000000.0,2380.0
15/07/2025,SONASID,SID,2460.0,2436.0,2470.0,2436.0,297.0,724874.0,24,9500400000.0,2436.0
14/07/2025,SONASID,SID,2441.0,2440.0,2450.0,2440.0,2461.0,6018032.0,20,9516000000.0,2440.0
11/07/2025,SONASID,SID,2460.0,2470.0,2470.0,2426.0,4366.0,10748357.0,41,9633000000.0,2470.0
