Séance,Instrument,Ticker,Ouverture,Dernier Cours,+haut du jour,+bas du jour,Nombre de titres échangés,Volume des échanges,Nombre de contrats,Capitalisation,Cours ajusté
04/03/2024,TAQA MOROCCO,TQM,1220.0,1220.0,1220.0,1220.0,400.0,488000.0,4.0,28778021240.0,1220.0
01/03/2024,TAQA MOROCCO,TQM,1228.0,1200.0,1228.0,1190.0,1772.0,2133858.0,13.0,28306250400.0,1200.0
29/02/2024,TAQA MOROCCO,TQM,1230.0,1200.0,1240.0,1200.0,1341.0,1612306.0,31.0,28306250400.0,1200.0
28/02/2024,TAQA MOROCCO,TQM,1287.0,1247.0,1287.0,1200.0,1592.0,1960520.0,60.0,29414911874.0,1247.0
27/02/2024,TAQA MOROCCO,TQM,1288.0,1287.0,1288.0,1241.0,11.0,14120.0,4.0,30358453554.0,1287.0
26/02/2024,TAQA MOROCCO,TQM,1250.0,1280.0,1284.0,1235.0,919.0,1155510.0,22.0,30193333760.0,1280.0
23/02/2024,TAQA MOROCCO,TQM,1244.0,1250.0,1250.0,1234.0,13030.0,16121245.0,49.0,29485677500.0,1250.0
22/02/2024,TAQA MOROCCO,TQM,1202.0,1227.0,1227.0,1200.0,42820.0,51395490.0,57.0,28943141034.0,1227.0
21/02/2024,TAQA MOROCCO,TQM,1201.0,1200.0,1227.0,1190.0,21916.0,26299665.0,37.0,28306250400.0,1200.0
20/02/2024,TAQA MOROCCO,TQM,1229.0,1200.0,1229.0,1200.0,1970.0,2364290.0,10.0,28306250400.0,1200.0
19/02/2024,TAQA MOROCCO,TQM,1181.0,1234.0,1234.0,1181.0,91.0,110881.0,7.0,29108260828.0,1234.0
16/02/2024,TAQA MOROCCO,TQM,1201.0,1189.0,1201.0,1189.0,1090.0,1307915.0,8.0,28046776438.0,1189.0
15/02/2024,TAQA MOROCCO,TQM,1248.0,1200.0,1248.0,1200.0,1820.0,2187840.0,12.0,28306250400.0,1200.0
14/02/2024,TAQA MOROCCO,TQM,1200.0,1239.0,1250.0,1190.0,6568.0,7900776.0,30.0,29226203538.0,1239.0
13/02/2024,TAQA MOROCCO,TQM,1198.0,1188.0,1210.0,1188.0,880.0,1046415.0,22.0,28023187896.0,1188.0
12/02/2024,TAQA MOROCCO,TQM,1200.0,1198.0,1240.0,1198.0,2372.0,2844344.0,17.0,28259073316.0,1198.0
09/02/2024,TAQA MOROCCO,TQM,1195.0,1198.0,1199.0,1195.0,2007.0,2403986.0,11.0,28259073316.0,1198.0
08/02/2024,TAQA MOROCCO,TQM,1187.0,1195.0,1196.0,1187.0,2261.0,2700675.0,13.0,28188307690.0,1195.0
07/02/2024,TAQA MOROCCO,TQM,1190.0,1195.0,1200.0,1183.0,2851.0,3405499.0,22.0,28188307690.0,1195.0
06/02/2024,TAQA MOROCCO,TQM,1178.0,1190.0,1199.0,1178.0,731.0,869651.0,9.0,28070364980.0,1190.0
05/02/2024,TAQA MOROCCO,TQM,1199.0,1199.0,1199.0,1167.0,234.0,278970.0,6.0,28282661858.0,1199.0
02/02/2024,TAQA MOROCCO,TQM,1195.0,1195.0,1200.0,1195.0,326.0,389615.0,9.0,28188307690.0,1195.0
01/02/2024,TAQA MOROCCO,TQM,1210.0,1195.0,1210.0,1165.0,2746.0,3297283.0,22.0,28188307690.0,1195.0
31/01/2024,TAQA MOROCCO,TQM,1191.0,1190.0,1210.0,1190.0,75.0,89432.0,9.0,28070364980.0,1190.0
